,field_number_PR,longitud_IG,latitude_IG,day_init_TI,day_end_TI,samp_rate_RE,habitat,pasture,savanna,forest,cover,EPS,BGNf,Hf,NDSI,rBA,ADI,pred,Cluster3,XCOORD.y,YCOORD.y,ndmi2022,brillo2022,_slavimean,_MNDWImean,FM,DN,DI,AD,COB,SL,Unnamed: 0,XCOORD.y_x,YCOORD.y_x,FM100_b100mean_100,FM100_b100median_100,DN100_b100mean_100,DN100_b100median_100,DI300_b300mean_300,DI300_b300median_300,COB300_b300mean_300,COB300_b300median_300,DN250_b250mean_250,DN250_b250median_250,DN200_b200mean_200,DN200_b200median_200,DN300_b300mean_300,DN300_b300median_300,DI250_b250mean_250,DI250_b250median_250,DI100_b100mean_100,DI100_b100median_100,DI200_b200mean_200,DI200_b200median_200,COB200_b200mean_200,COB200_b200median_200,Brillo300_b300mean_300,Brillo300_b300median_300,COB250_b250mean_250,COB250_b250median_250,brillo200_b200mean_200,brillo200_b200median_200,AD300_b300mean_300,AD300_b300median_300,AD200_b200mean_200,AD200_b200median_200,AD100_b100mean_100,AD100_b100median_100,COB100_b100mean_100,COB100_b100median_100,brillo250_b250mean_250,brillo250_b250median_250,brillo100_b100mean_100,brillo100_b100median_100,AD250_b250mean_250,AD250_b250median_250,SLAVI250_b250mean_250,SLAVI250_b250median_250,SL300_b300mean_300,SL300_b300median_300,SL250_b250mean_250,SL250_b250median_250,SLAVI300_b300mean_300,SLAVI300_b300median_300,SLAVI200_b200mean_200,SLAVI200_b200median_200,SLAVI100_b100mean_100,SLAVI100_b100median_100,SL200_b200mean_200,SL200_b200median_200,SL100_b100mean_100,SL100_b100median_100,NDMI200_b200mean_200,NDMI200_b200median_200,NDMI100_b100mean_100,NDMI100_b100median_100,FM300_b300mean_300,FM300_b300median_300,FM250_b250mean_250,FM250_b250median_250,llanos300_b300mean_300,llanos300_b300median_300,NDMI300_b300mean_300,NDMI300_b300median_300,NDMI250_b250mean_250,NDMI250_b250median_250,llanos250_b250mean_250,llanos250_b250median_250,ICHN300_b300mean_300,ICHN300_b300median_300,llanos100_b100mean_100,llanos100_b100median_100,llanos200_b200mean_200,llanos200_b200median_200,ICHN250_b250mean_250,ICHN250_b250median_250,FM200_b200mean_200,FM200_b200median_200,ICHN200_b200mean_200,ICHN200_b200median_200,ICHN100_b100mean_100,ICHN100_b100median_100,ICHN2022
54,RZUE11,-73.3971929,3.5199658,4,12,192000,sabana,0.0622688594564702,0.9377311405435298,0.0,savanna,0.117042210455394,0.855981954049578,0.330793831852125,0.276912636640246,0.0186046931698647,0.326144441284403,0.0,6.8458063064364e-63,0.571428571428442,0.166666666666629,0.235403552243095,0.853763166311452,9.13023385008409e-16,0.447246235934816,0.560880383921516,0.0,0.835149552894077,0.0313588843113604,0.538216560509554,0.917422848914561,0.505376344086022,0.571429795915265,0.166666597222275,0.0547695130871508,0.0,1.0,1.0,0.150608118660557,0.142251774070652,0.610127186685204,0.5,0.992921222243508,1.0,0.996775793452572,1.0,0.980478612364195,1.0,0.149527182329573,0.147884073363457,0.170875944052099,0.173135511224705,0.152033377798466,0.155405636746312,0.622302158273381,0.5,0.465911494074397,0.526819391281913,0.624744444882977,0.5,0.482765075903186,0.507693678814893,0.26805830443854,0.0,0.127876787386385,0.0,0.0046091797918819,0.0,0.534810126582278,0.5,0.468571121824405,0.524288525986614,0.619293485042034,0.63459214377774,0.203815534737906,0.0,0.350543698693114,0.182156951593083,0.628696387534807,0.607934316561931,0.541754452576177,0.510239525627129,0.394725212672815,0.201717182424279,0.295493367965004,0.171693361167076,0.140206515523226,0.139408447090549,0.547784491088308,0.580271253758303,0.622639279006545,0.637935668585119,0.296778475082201,0.193352980418854,0.128065082247552,0.143066317467027,0.290612267720282,0.0,0.267158412794808,0.0,0.512662052445105,0.414076924117789,0.407031313741591,0.239533219357241,0.354902424101174,0.207568267961689,0.477068857117662,0.396069934464532,0.424716175816258,0.235925638163372,0.283998051915015,0.308378082143802,0.440320226999228,0.381502544521084,0.407750060597499,0.247973614590731,0.229640583976344,0.0,0.382952747148207,0.260199524649565,0.276302656232698,0.244930379935277,2.975156793978
55,RZUE12,-73.3972121,3.5160315,4,12,192000,bosque,1.0,0.0,0.0,pasture,0.174050214979089,0.705029623865373,0.532801513152402,0.799751861628133,0.0786241475886645,0.938228644245575,1.0,0.999863047720402,0.571428571428442,0.0833333333333144,0.971956425568541,0.834390974462937,1.0,0.168983593605637,1.0240740738903902e-15,0.0,0.152446068252832,0.680357150888155,1.00636942675159e-15,0.947645379934127,0.67741935483871,0.571429795915265,0.0833332986111373,1.0,1.0,1.0,1.0,0.243334296199387,0.269400294068146,0.943159336672698,1.0,0.99566161675691,1.0,0.999910835350686,1.0,0.985359258215338,1.0,0.259591715033719,0.281912937629661,0.311912587864814,0.330641318993143,0.276821734667336,0.294919498504371,0.99839871897518,1.0,0.101208041988945,0.0589125267977919,0.969134730499534,1.0,0.0216475367644762,0.0603365692646438,0.927564405270296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0571365255002734,0.0629115604467989,0.123884613379341,0.172501803595044,0.990140411038251,1.0,0.980577712116612,1.0,0.89747612504897,0.884096852726501,0.850254482100446,0.851002881287966,0.94861512973298,1.0,1.0,1.0,1.0,1.0,0.814209737671431,0.872342845281492,0.759020592280205,0.737973063776328,1.0,1.0,1.0,1.0,0.918435969932938,1.0,0.948220819386009,1.0,0.957734857296991,0.993705002086934,0.981062088634108,1.0,1.0,1.0,0.979633797757407,0.995937486403217,0.928304575546648,0.987412045411819,1.0,1.0,0.997074786285263,0.996955003544504,0.959716208529148,0.9939497091752,0.983556012479331,1.0,0.984817529514852,0.997455156816563,1.0,1.0,6.23991677375066
56,RZUE13,-73.3969633,3.5123433,4,12,192000,sabana,0.1589222153347775,0.3778927384806215,0.463185046184601,forest,0.0538438113855618,0.651618071228746,0.330088035847585,0.227220151950309,0.0027652378379194,0.666286911234954,0.0,3.9110941041644202e-31,0.571428571428442,0.0,0.455810964371427,0.903636054695728,0.553661511740016,0.673825801344482,0.912587846557137,0.958346858720586,0.14831664269024,0.535714277643798,0.351910828025477,0.980323917640354,0.666666666666667,0.571429795915265,0.0,0.0891134606201166,0.0,0.943034409256646,1.0,0.0885519872845459,0.0240712952648852,0.473066567266024,0.5,0.889872891917396,1.0,0.921198576292393,1.0,0.873421703313769,1.0,0.0701720417300282,0.0215369145621289,0.0303463568297533,0.0212038410931515,0.0546720691764466,0.022367063313651,0.442046362909672,0.5,0.595263249500157,0.530117183620539,0.453963899961848,0.5,0.578801917683065,0.515755576208775,0.266965381008211,0.0,0.152806226743438,0.0,0.0787401553646439,0.0,0.349683544303797,0.5,0.58817143877933,0.538428827150804,0.635745794110013,0.585933736787202,0.194723420950326,0.0,0.382729851577832,0.245580504809121,0.97984872255748,0.968881208782807,0.905815402864862,0.93594239651869,0.440198898785632,0.265782067584507,0.346634471858838,0.234593550190619,0.271356898001173,0.202647429500129,0.887113073618339,0.945116983004786,0.906484809799013,0.9596570159806,0.397092400171021,0.343764574548638,0.350884585028769,0.30402387279121,0.379142538433541,0.142857149243355,0.317409617127085,0.0,0.56704422231494,0.546695928863093,0.479105603426567,0.38268855942487,0.425455860528596,0.351686730410333,0.525963048271479,0.521992206836934,0.419507262715547,0.250368005118101,0.463603150895484,0.44300663785012,0.511483114765775,0.511356795929012,0.385728377139523,0.253764919987321,0.253168895090227,0.0,0.363487221805109,0.26411212671301,0.295802783141958,0.263239406587962,3.34258543551963
57,RZUF02,-73.3935531,3.5524314,3,11,192000,bosque,0.7396133559942605,0.2388585532046118,0.0215280908011275,pasture,0.150154101045444,0.764753901259021,0.423701559518971,0.846884703767028,0.174963460997464,0.906987732337561,1.0,1.0,0.714285714285779,0.916666666666629,0.691222956981339,0.080911827077121,0.751996491755074,0.295995708028701,0.560802473278643,0.99946507423895,0.492828683856683,0.0330313590563976,0.864445533235343,0.889749344777937,0.150537634408602,0.714286530610252,0.916666284722396,0.547619051762722,0.428571432828903,0.999125457008124,1.0,0.192667779644384,0.159953967070423,0.846995449627138,1.0,0.994508890766374,1.0,0.996351899325934,1.0,0.993629411406998,1.0,0.174449647643646,0.13871996610504,0.100835313050386,0.0875363665130637,0.14756455240938,0.117031571018463,0.828662930344275,1.0,0.279800507320816,0.157602237784305,0.835725276618147,1.0,0.272991727157986,0.185091667663435,0.634203898574124,0.733333300219643,0.521118266754816,0.500000000000001,0.48550028486182,0.437500011641533,0.858974358974359,1.0,0.278097163743274,0.166249716222942,0.339587579363112,0.315712744199576,0.589420030278946,0.562500034924598,0.693987180835607,0.863914668715366,0.724682352119618,0.784970825119816,0.610648209596739,0.583917047867995,0.728167576489827,0.88899823164928,0.664037590403216,0.842486693056312,0.601061083837758,0.619467103463343,0.562239893260745,0.627177786252167,0.497760630206633,0.578735575097141,0.708099895519025,0.854330107177531,0.66869354318554,0.730423883355938,0.696170845902139,1.0,0.66497914528071,1.0,0.811480327373713,0.968220036867454,0.768659058223168,0.91061746638694,0.736253294239512,0.881714918190081,0.796895576817399,0.960106524896173,0.73609148971814,0.9004851445698,0.767569265190545,0.849889221160226,0.790020951890976,0.947560854774588,0.710386318460778,0.878187061060713,0.622343450144538,1.0,0.683302189313326,0.792105513530627,0.657838715374422,0.644006684879712,4.3868718877305
58,RZUF03,-73.3935549,3.5489585,3,11,192000,sabana,0.0760940411056878,0.6755832258068545,0.2483227330874576,savanna,0.140125515362478,0.707988247721198,0.498444373393133,0.213207529296795,0.0030930593524024,0.59080411516522,0.0,1.0417420237478499e-33,0.714285714285779,0.833333333333314,0.296342059434218,0.901859193000077,8.76152542217192e-16,0.44710850429024,0.701483840289701,0.988605160638044,0.158319774482301,0.0989010966742915,0.408429150467367,0.964259337335988,0.172043010752688,0.714286530610252,0.833332986111259,0.0684993261888576,0.0,0.984311002521564,1.0,0.116903053516783,0.0720970361807413,0.649407171711898,0.5,0.97183372466678,1.0,0.978588542633882,1.0,0.961425330490125,1.0,0.0917505168090844,0.0563060068113813,0.0323930496436604,0.0303360251096691,0.067031146767729,0.0491353674232568,0.587550200803213,0.5,0.495916547915689,0.403645462201589,0.624036980983262,0.5,0.566085064598632,0.629349195515967,0.368815065618497,0.0,0.20735908335713,0.0,0.0145366439590123,0.0,0.405844155844156,0.5,0.524959315586623,0.546989909479303,0.80913404662524,0.831463608137085,0.304149976415506,0.0,0.411179173087807,0.21733400306681,0.787416184594078,0.808553949785385,0.741317230600337,0.775321731446137,0.479994666704085,0.291862062790182,0.339892114635095,0.180286690235561,0.165470506023363,0.155867744133168,0.716467880668168,0.787318268451908,0.833992252584619,0.858509451050278,0.345143946618089,0.237682951406079,0.169091837256164,0.18696649890424,0.461568085389641,0.28571429848671,0.405405325599408,0.142857149243355,0.607616106491511,0.577529953504542,0.502101234338886,0.406488116104607,0.427356560787191,0.309048069284647,0.55737397451397,0.500784508738473,0.513517563384616,0.359800524393973,0.353891331456765,0.376207291407943,0.501036484342129,0.429790484039128,0.470778213659859,0.279602846172805,0.32259533450423,0.0,0.413410528190972,0.256749773801033,0.246837166476296,0.237629902565112,2.95215544105547
59,RZUF04,-73.393795,3.5450633,3,11,192000,borde,0.6638897516276869,0.336110248372313,0.0,pasture,0.152404845117926,0.610171690323101,0.895714652429996,0.546357443037308,0.0048884737180779,0.999629776251757,0.5,9.26527608014752e-05,0.714285714285779,0.75,0.665630660450059,0.800635494992207,0.743284492300398,0.339346555226461,0.45446236948308,0.0,0.978934451734153,0.309407663795704,0.83163004075614,0.915233223428819,0.161290322580645,0.714286530610252,0.749999687500122,0.443778805723113,0.428571432828903,1.0,1.0,0.21388864601977,0.207545172868555,0.836205013723592,1.0,0.999211990178422,1.0,0.998976245930576,1.0,0.999356328364457,1.0,0.20690970002996,0.204243729320832,0.200295082510106,0.201068036847638,0.199375845050079,0.210292321875497,0.823741007194245,1.0,0.194716898671893,0.11981697088171,0.828116983068241,1.0,0.174752067979611,0.11422334343749,0.584237306612029,0.6,0.526833264945019,0.562500034924598,0.454772413859096,0.500000000000001,0.826366559485531,1.0,0.186030963510812,0.118011522520571,0.213036791934142,0.281766698013558,0.584401318218572,0.562500034924598,0.649169856632416,0.880476045403832,0.629823882795788,0.598541140171458,0.576903874885557,0.564924588970903,0.658802563222438,0.863460050295425,0.638215220538215,0.861886581287564,0.572800690507567,0.547134975826835,0.60664235871324,0.627207808914309,0.612758438810544,0.658989453387477,0.651420901612423,0.886970949018034,0.614052297777399,0.734487362649977,0.613809322073593,1.0,0.585277769884737,1.0,0.741465660136472,0.954772784283766,0.686125095702221,0.888981711690819,0.670563418495469,0.892955988910217,0.733618540816632,0.955206038983056,0.687808778855934,0.879240248590643,0.714733760036349,0.873204136705794,0.728619767104014,0.949914502336454,0.676838283040595,0.870838573435817,0.557736195647678,0.428571432828903,0.664200937529805,0.776368236824197,0.620846013651039,0.615084929282984,4.45011854612242
60,RZUF05,-73.39329,3.5415933,3,12,192000,borde,0.2602692190368587,0.7397307809631413,0.0,savanna,0.151270946355393,0.570554178821464,0.559022779063792,0.560626430343497,0.0188659255744773,0.940906662262317,0.5,7.39609739130803e-05,0.714285714285779,0.666666666666629,0.135322903457369,0.827454854017002,2.65159219970464e-16,0.755240368160509,0.145367435506023,0.0,0.137971347336367,0.224999996929705,0.639266113848495,0.0,0.817204301075269,0.714286530610252,0.666666388888984,0.141950117879444,0.142857149243355,1.0,1.0,0.190677911855318,0.18999096750409,0.664339313596582,0.5,0.999604984790779,1.0,0.999955488950043,1.0,0.998816990391867,1.0,0.204502415979911,0.207986924615383,0.282296555707214,0.280565428823077,0.227641812100343,0.234849624638976,0.628697042366107,0.5,0.434422287202381,0.479776897750832,0.634260830669246,0.5,0.465220130749852,0.468837237367088,0.195004189432407,0.0,0.116527833807142,0.0,0.0330708653000832,0.0,0.635220125786163,0.5,0.452883703644517,0.479596066654628,0.434987170334307,0.435126419475748,0.173563843330281,0.0,0.209644580602471,0.0815909091653806,0.408433461437849,0.364902121114556,0.289945532647213,0.315693644086672,0.270034865522579,0.115483846603042,0.157172638687345,0.0623588917728536,0.0986404894097873,0.0783050537635219,0.302242711748399,0.363888582918417,0.332763419321836,0.377988839872622,0.19975662231869,0.088485385216928,0.164084958889042,0.130921595223386,0.262046004024321,0.142857149243355,0.200314316705068,0.0,0.369884013494365,0.312331002488708,0.31645491260578,0.161576375668083,0.249099401856416,0.110624707608916,0.307208067570689,0.232308686589734,0.386769957060371,0.225181117904615,0.240815514113329,0.208157209088124,0.256549132726727,0.187851280495503,0.350456645334818,0.22698254567863,0.162875343920888,0.0,0.329902859966658,0.235982959025705,0.309655880044064,0.261581649749204,3.27918194156504
61,RZUF06,-73.393565,3.5378833,3,12,192000,borde,0.1938396831751663,0.7802109528390165,0.0259493639858172,savanna,0.0010243870650736,0.62836572493712,0.786579627593515,0.429157276278164,0.0189373797445736,0.75683467350101,0.5,1.9220259096444397e-11,0.714285714285779,0.583333333333314,0.14655561807471,0.824169383556295,4.24069656920082e-16,0.512134713032853,0.122833686528856,0.999052633846107,0.678935688015624,0.0418118457484809,0.588936449095787,0.946684650658908,0.806451612903226,0.714286530610252,0.583333090277904,0.119946095366148,0.0,0.998562830116903,1.0,0.114162666893199,0.105337532024101,0.511992988209462,0.5,0.990224898451821,1.0,0.995821685582299,1.0,0.986424429179616,1.0,0.116467079560162,0.102343865780219,0.138913774471056,0.136276070782789,0.123392653118087,0.108476307587305,0.536829463570857,0.5,0.632156318331659,0.58079156877104,0.533606977937404,0.5,0.574872693817098,0.544714037869584,0.0329547229550458,0.0,0.0137567579662358,0.0,0.0061455730558426,0.0,0.585209003215434,0.5,0.585297930214747,0.557431677533718,0.584340150647896,0.594294306353627,0.0261366727175306,0.0,0.0622225652478011,0.041925414410939,0.422262711085541,0.364766844179036,0.386662545038274,0.330858000029705,0.0629698656141394,0.0369695835900031,0.0384752385286647,0.0353919628790721,0.0480909666488459,0.0467077895929151,0.399158053021652,0.426695196811478,0.754685233333267,0.737973063776328,0.0489716418994614,0.0375911739779214,0.0505709520189533,0.0332298197099159,0.0764745014144608,0.0,0.0819409720137917,0.0,0.161629308598816,0.156917331345973,0.080068724963315,0.0412023309369601,0.0844457725440687,0.0515327742341309,0.178689092375934,0.177711701401915,0.210225992009476,0.178796458520261,0.173624681396551,0.188727707648343,0.140442967200811,0.160519375983897,0.228804209242771,0.196551288738957,0.0753494739508762,0.0,0.229389971405135,0.208567661077532,0.276674297462558,0.240845562697259,3.16368818924035
62,RZUF07,-73.3937334,3.5341039,4,13,192000,borde,0.3024762578755554,0.6239636778247043,0.0735600642997403,savanna,0.114134523170526,0.685098504127055,0.245588360903302,0.898722240083451,0.272973272458024,0.944176160517384,1.0,1.0,0.714285714285779,0.5,0.286139166159336,0.808976843437676,1.0827398414298101e-15,0.630335051728704,0.181932576270628,0.996896921554451,0.561569031948045,0.899999987718823,0.622446025312268,0.0871148907442753,0.827956989247312,0.714286530610252,0.499999791666767,0.177655680296131,0.0,0.99562213437986,1.0,0.117956329253248,0.0999910264987844,0.586255909482342,0.5,0.988329593519668,1.0,0.990173670253255,1.0,0.985884624184338,1.0,0.116494584159359,0.100577816507289,0.114899945946228,0.115054359996856,0.115908991557437,0.110772410737995,0.603212851405623,0.5,0.602950049051672,0.6088563779271,0.591072344792202,0.5,0.554371968181676,0.564148281856295,0.125347229502914,0.0,0.14290039916704,0.0,0.132283461200333,0.0,0.618506493506494,0.5,0.582058116019385,0.604865361876302,0.575545619978305,0.627519713678412,0.139404267440452,0.0,0.21133496442063,0.0774176155430724,0.636447058288757,0.543955970137158,0.610690107164689,0.564924588970903,0.205917620095557,0.0934648427095564,0.219071935267381,0.058329163872816,0.169576687680648,0.0607212159749225,0.64857811587803,0.643510114455934,0.763830271971029,0.843681381284874,0.245123740176976,0.0977842685147146,0.228397656120057,0.114764521377404,0.211175467053309,0.0,0.227408771971927,0.0,0.311255030678669,0.277120320919625,0.246886180441446,0.121970159476645,0.243338971992754,0.10005545585982,0.313531590003651,0.262601960481693,0.315324254928861,0.19978547280435,0.301783577104435,0.194259146060212,0.324394456354015,0.243115823236324,0.333816006767567,0.211803707981007,0.238437823302073,0.0,0.34988724487166,0.226307747536798,0.344296507299834,0.22445122501253,3.60270972670943
63,RZUF08,-73.3935467,3.5306064,5,13,192000,pastizal,0.0022781505231112,0.7775560780909534,0.2201657713859353,savanna,0.0701298360442249,0.657233157985449,0.181690036017523,0.0172071179907273,0.0001294139398613,0.0,0.0,0.0,0.714285714285779,0.416666666666629,0.150490916357561,0.839261631407259,1.9477884660705799e-16,0.774023022578549,0.027865962440001,0.989880733315516,0.0238302953468929,0.0,0.389562358742552,0.931276994840873,0.21505376344086,0.714286530610252,0.416666493055629,0.0027210885570162,0.0,0.986051063637071,1.0,0.161415337563129,0.159226996595672,0.623387271576222,0.5,0.995802225488053,1.0,0.994292691648013,1.0,0.99655113527889,1.0,0.127680146116099,0.117607875539883,0.0487580242404456,0.0423680953003943,0.0936478235519733,0.0854554950012209,0.493589743589744,0.5,0.566520252429242,0.569944494440638,0.567691889606227,0.5,0.63181731097856,0.598454441426061,0.126027905847048,0.0,0.0094816281098443,0.0,0.0,0.0,0.387096774193548,0.5,0.591669112831787,0.593682146030949,0.722975793795991,0.727357564939912,0.0677659636188907,0.0,0.111845477291595,0.0307619829170876,0.525702795404386,0.491962835904906,0.422378366424343,0.330858000029705,0.193137752698182,0.0459895839164518,0.0290681225457818,0.0191677118074698,0.019727962290322,0.0237996629689396,0.360189374958062,0.364052415193934,0.685157094423535,0.737919016039031,0.0588939404939924,0.0545579954228403,0.0548838851675446,0.080319733130408,0.203810843101558,0.0,0.120007218231493,0.0,0.252444694333801,0.143859076190307,0.24932369232743,0.102900997200934,0.160424181637193,0.0747304484360238,0.170711997668083,0.112166175882652,0.328338054302291,0.193864690378624,0.0592598766988869,0.0876517741047823,0.0750242367567024,0.0874131846917901,0.268478417349129,0.19462301442491,0.0419899603833977,0.0,0.203078376584776,0.192480898163899,0.179720834657001,0.190503120602986,2.90353502992049
64,RZUF09,-73.3936281,3.5270288,5,13,192000,bosque,0.7647836855722849,0.2352163144277149,0.0,pasture,0.0942335469515286,0.744330028496222,0.291924351461226,0.954335208353072,0.307968030610431,0.948314401910358,1.0,1.0,0.714285714285779,0.333333333333314,0.592414136140822,0.77507532321084,0.728939451902622,0.166482882316334,0.614537630298712,0.0,0.122490633524879,0.201742160603962,0.88901324759366,0.929853900738744,0.236559139784946,0.714286530610252,0.333333194444492,0.600090995336034,0.428571432828903,1.0,1.0,0.251561564225024,0.248950812746535,0.743931723116863,0.5,0.999901246197695,1.0,0.99986614585698,1.0,0.999892568567545,1.0,0.255746193432306,0.250649808748846,0.250622209741614,0.255457299654013,0.257084685924537,0.260817426923222,0.798076923076923,1.0,0.483262659812844,0.440052540222809,0.764661035902699,1.0,0.388529714731603,0.295401809196257,0.187135542961324,0.0,0.206004563056412,0.1875,0.296523907098797,0.312500011641532,0.883386581469649,1.0,0.435899511499383,0.358209801486646,0.30776255521425,0.223994317202169,0.199878361892314,0.0,0.351179798639285,0.277581350645172,0.46141289574203,0.410919443048177,0.549918998880401,0.510239525627129,0.337047458586662,0.223558075150035,0.369521363953252,0.312498605734379,0.473392847271457,0.562289604606416,0.628658477764299,0.627237831576444,0.678735281424656,0.726072044173069,0.432916289141707,0.463282696152591,0.565316402739722,0.751639730541103,0.385126372135279,0.28571429848671,0.402885335387707,0.28571429848671,0.428798847637859,0.458809260371443,0.395922818611665,0.306997341157056,0.419954584234355,0.40477736955231,0.45980611455411,0.554110630816858,0.465451884680426,0.37175385500635,0.632096498576576,0.872598343800595,0.488286566476545,0.626024025471028,0.492566293632849,0.459273226442399,0.429251704577889,0.428571432828903,0.520544008455414,0.530563664457912,0.631592312153765,0.686108887305571,4.34923470465854
65,RZUF10,-73.3934064,3.523387,4,12,192000,pastizal,0.1669354869766636,0.3290489495813485,0.5040155634419878,forest,0.129101183814549,0.729284107495252,0.403610494917696,0.156940653570854,0.0013557256256335,0.362868019879892,0.0,9.6606971181533e-66,0.714285714285779,0.25,0.29459756925597,0.884826434283009,1.26207928503666e-15,0.445522870555699,0.835978863026794,0.956600136178434,0.169478726934795,0.0164835163170683,0.327469416641391,0.943468009784504,0.225806451612903,0.714286530610252,0.249999895833355,0.0816326557170777,0.0,0.94065163324642,0.954824569286635,0.112847116397306,0.0696281545836132,0.616882609671863,0.5,0.957619863863682,1.0,0.95629492648975,1.0,0.950432380742316,1.0,0.0933722901220163,0.0543828990562572,0.0346762293787685,0.0194587039722823,0.0725420557938377,0.0432546426851721,0.562699680511182,0.5,0.606485939689562,0.517359427668917,0.605454473694597,0.5,0.645028853193657,0.609923160223693,0.209435744714013,0.0,0.182624399905891,0.0,0.0242277402325387,0.0,0.325396825396825,0.0,0.607135935007674,0.58705141738968,0.918773366569287,1.0,0.199736169391449,0.0,0.474141494179937,0.383257215653496,0.630766112243188,0.598541140171458,0.553595497741203,0.564924588970903,0.491238842360944,0.388066222725434,0.455239865458725,0.333097197855705,0.264046700097379,0.214073780886414,0.56504258175143,0.643362983528893,0.740169913405332,0.843681381284874,0.509585740035809,0.440462235196631,0.328868812360457,0.296848288314091,0.404970560861093,0.28571429848671,0.381047549449866,0.142857149243355,0.638239465030597,0.647442801843164,0.555247255608727,0.538923357368986,0.529782732861444,0.532427195797341,0.625890458394738,0.650795201454045,0.468910823354834,0.393553317041653,0.443920079816267,0.427444045827432,0.612633681225352,0.542724902427967,0.458117266645502,0.368359873345351,0.32165678002583,0.142857149243355,0.431087177832715,0.293376705324432,0.251947666875298,0.196307121750031,2.85632456803004
66,RZUF11,-73.3934394,3.5195729,4,12,192000,pastizal,0.0,0.1480377651383339,0.8519622348616661,forest,0.207499836449822,0.796878750686174,0.338661480251081,0.0455261459152735,0.0004744885405632,0.166290740432941,0.0,8.44159616433431e-108,0.714285714285779,0.166666666666629,0.224264991617907,0.948281623004705,8.00281429416567e-16,0.570570145399091,0.0,0.902769646410395,0.017236027317741,0.0,0.806385758615058,0.934033401305786,0.193548387096774,0.714286530610252,0.166666597222275,0.0,0.0,0.867219249715185,0.864473788639802,0.0124250558452031,0.0055103775517617,0.14135900715794,0.0,0.740836352340059,0.797555902322406,0.76303798040959,0.80000002975644,0.737346852889683,0.782428697600469,0.0065571589682282,0.0036281095316725,0.0035265808733544,0.0035959091219211,0.0042252802719431,0.0028350946114999,0.0921787709497207,0.0,1.0,1.0,0.112878399179066,0.0,1.0,1.0,0.0260551799235326,0.0,0.0118803766519157,0.0,0.0,0.0,0.0801282051282051,0.0,1.0,1.0,1.0,0.990553577311644,0.0184019494666789,0.0,0.281269985419223,0.281779074191324,0.708847640053863,0.61741319923003,0.654850512529,0.583831184744021,0.291023162600327,0.283498195020835,0.2833504873278,0.281362799189587,0.226296394407872,0.23427904036039,0.660914731291019,0.643399766260655,0.697595573959131,0.737919016039031,0.416382282199379,0.474264828037482,0.310700401345712,0.337397635658507,0.0299539887494913,0.0,0.0210769795384965,0.0,0.478372234549705,0.530430064773055,0.425852827739794,0.46925600936258,0.418656191021734,0.47068005044347,0.471841364354099,0.534092625597335,0.157757534780282,0.119539145505211,0.402399115098755,0.463717154890719,0.477602966475011,0.538004494635185,0.152607325339377,0.130762820269146,0.0195272359773695,0.0,0.15707665490633,0.142336111819485,0.152124230163017,0.143269684438746,2.44533614948284
67,RZUF12,-73.3934387,3.5161824,4,12,192000,bosque,0.738331422403187,0.2616685775968128,0.0,pasture,0.115900982290014,0.711464461780396,0.612129500241507,0.842266789719938,0.142732433152615,0.955591615387518,1.0,1.0,0.714285714285779,0.0833333333333144,0.804353007911239,0.808980869192104,0.846665531485185,0.339223243133254,0.644991849949785,0.0,0.823820366207864,0.383623696035007,0.879761660160264,0.0824261634911767,0.182795698924731,0.714286530610252,0.0833332986111373,0.629829293011494,1.0,1.0,1.0,0.171229054732856,0.112282663915461,0.741979589448292,1.0,0.971941962310903,1.0,0.987923393795685,1.0,0.956017057465138,1.0,0.163054715157552,0.113271683090041,0.168557933506993,0.160533362563726,0.156508063175679,0.121616395312271,0.762841091492777,1.0,0.34541021989522,0.218359119395998,0.75257265395798,1.0,0.266871806539559,0.178799969894348,0.6398290080545,0.533333300219644,0.566454751605124,0.437500011641533,0.563856344471746,0.437500011641533,0.874193548387097,1.0,0.307088601727072,0.207810526884432,0.214654209038671,0.170209225016537,0.610944733602476,0.500000000000001,0.728738267484358,0.874712185338971,0.726176230399513,0.784970825119816,0.629542581863985,0.751695448604655,0.759496694063858,0.904603101543558,0.696224822243133,0.820169778790559,0.729565985531901,0.874756998176825,0.591102148820619,0.729948738789719,0.552248131499201,0.607710420988049,0.735622626074513,0.862016751619565,0.76554647822492,0.894954690701969,0.601583929856395,1.0,0.587382920784095,1.0,0.836674344285805,0.965551362024442,0.821777322449298,0.912912700424445,0.782427968639576,0.888192040774172,0.816974640833455,0.957954949393287,0.695830781388794,0.824811315716875,0.840762582840332,0.952003054414673,0.795914141857126,0.945055977831121,0.683210616761149,0.794395082228087,0.559949996529255,0.428571432828903,0.668959533115611,0.707000143886356,0.727902948716729,0.815141009820673,4.85747447954169
